CustomerID,frequency,recency,T,monetary_value
14699.0,1,213,213,109.13000000000001
14700.0,3,31,237,649.0266666666666
14701.0,9,10,316,233.34333333333336
14702.0,17,0,364,176.41411764705882
14703.0,1,14,14,318.17
14704.0,9,10,179,159.83666666666667
14708.0,3,2,368,283.02
14709.0,13,14,357,373.6976923076923
14710.0,4,13,58,148.5325
14711.0,11,9,261,192.01545454545456
14712.0,3,28,111,295.82666666666665
14713.0,11,8,364,229.4
14714.0,1,23,23,79.89999999999999
14715.0,4,24,330,200.495
14716.0,2,42,148,129.175
14719.0,5,1,248,311.178
14720.0,3,5,126,200.22
14722.0,1,146,146,177.07
14723.0,6,9,370,182.14
14725.0,1,24,24,550.83
14727.0,1,273,273,183.53
14729.0,1,373,373,305.79
14730.0,8,0,276,221.13375
14731.0,3,46,211,123.87666666666667
14732.0,8,7,338,319.18
14733.0,12,15,367,657.3575
14735.0,32,3,357,177.435
14737.0,3,3,352,335.8666666666667
14738.0,7,42,315,179.06428571428572
14739.0,7,3,366,300.69714285714286
14740.0,3,196,283,460.4533333333333
14741.0,6,11,372,219.43166666666664
14744.0,7,15,366,93.42571428571429
14745.0,5,112,284,234.5
14747.0,1,248,248,289.45
14748.0,5,28,368,281.368
14752.0,1,43,43,183.25
14753.0,1,86,86,556.75
14754.0,2,44,295,315.4
14755.0,11,9,333,434.58363636363634
14756.0,1,14,14,688.61
14757.0,1,74,74,410.5
14758.0,4,144,259,306.58
14759.0,3,4,232,497.69
14760.0,1,296,296,89.2
14761.0,2,58,334,127.95
14762.0,1,263,263,293.37
14764.0,1,46,46,199.8
14765.0,3,28,175,79.25333333333333
14766.0,6,7,365,405.32
14768.0,2,16,126,96.30000000000001
14769.0,8,2,357,1220.525
14770.0,2,231,322,408.06
14772.0,1,111,111,134.01
14775.0,3,57,371,313.8066666666667
14776.0,11,50,311,173.23090909090908
14778.0,2,126,308,360.53000000000003
14779.0,3,280,323,90.01666666666667
14780.0,2,54,78,215.44
14782.0,1,319,319,141.35000000000002
14784.0,2,25,323,124.28500000000001
14785.0,2,9,14,29.615000000000002
14788.0,2,6,25,323.035
14789.0,1,28,28,188.95
14790.0,4,16,253,175.115
14792.0,1,63,63,6.2
14793.0,1,20,20,228.99
14794.0,7,2,333,175.00857142857143
14795.0,1,165,165,124.25
14796.0,17,0,366,452.44705882352946
14798.0,3,52,309,57.913333333333334
14799.0,1,50,50,130.97
14800.0,12,47,369,337.1475
14801.0,1,60,60,188.34
14803.0,3,161,291,201.89999999999998
14804.0,1,8,8,322.32
14805.0,4,14,313,127.7625
14806.0,1,74,74,136.5
14808.0,8,39,171,251.7625
14810.0,11,40,369,187.77545454545455
14813.0,2,369,369,74.215
14815.0,2,36,67,376.985
14816.0,1,196,196,34.4
14817.0,2,199,276,506.79
14818.0,3,73,253,178.35
14819.0,2,63,191,118.66
14820.0,4,20,172,124.6975
14821.0,1,366,366,48.800000000000004
14823.0,3,179,194,99.89333333333333
14824.0,4,9,90,242.9275
14825.0,12,3,368,179.9425
14828.0,3,196,336,302.0266666666667
14829.0,4,28,371,170.52
14830.0,1,52,52,188.13
14834.0,6,17,239,265.695
14836.0,3,9,29,34.15
14837.0,4,89,201,408.3125
14840.0,1,267,267,62.85
14841.0,6,52,358,523.68
14842.0,4,43,307,622.9725
14844.0,4,63,240,605.1275
14847.0,1,148,148,293.4
14849.0,25,21,373,299.2856
14850.0,1,311,311,324.75
14851.0,2,22,255,249.525
14852.0,6,57,251,436.4566666666667
14853.0,2,23,210,179.25
14854.0,7,77,274,335.69
14855.0,2,118,134,270.925
14856.0,3,35,56,372.03
14857.0,2,59,147,559.335
14859.0,4,12,203,321.6975
14860.0,1,18,18,156.69
14861.0,1,51,51,112.87
14862.0,2,25,148,403.685
14863.0,1,28,28,266.76
14865.0,2,6,371,23.915
14866.0,12,10,365,416.3308333333334
14867.0,3,185,335,227.59333333333333
14868.0,8,2,232,353.65500000000003
14869.0,2,8,102,345.51
14870.0,1,261,261,327.25
14871.0,4,2,360,125.32000000000001
14873.0,1,209,209,474.43
14875.0,2,107,262,546.45
14878.0,9,12,358,154.79333333333335
14880.0,3,76,288,220.03
14881.0,1,19,19,235.45
14882.0,2,26,33,292.6
14883.0,6,18,211,124.66666666666667
14885.0,1,131,131,471.5
14886.0,1,252,252,355.0
14887.0,1,78,78,241.75
14888.0,1,206,206,369.2
14889.0,1,335,335,135.9
14890.0,1,253,253,125.65
14891.0,2,147,187,259.175
14893.0,2,9,11,587.44
14894.0,1,84,84,636.2
14895.0,20,7,289,508.0745
14896.0,2,204,365,232.66
14897.0,4,7,296,306.895
14898.0,6,22,370,168.67
14901.0,9,10,372,142.70111111111112
14902.0,1,25,25,329.66
14903.0,5,20,278,533.036
14904.0,2,1,25,395.81
14905.0,2,157,233,281.3
14907.0,7,2,367,475.11857142857144
14908.0,1,73,73,241.55
14910.0,4,2,54,104.9125
14911.0,201,0,372,560.7954726368159
14912.0,2,16,246,268.635
14913.0,4,35,358,276.4675
14915.0,2,90,277,148.49
14916.0,4,70,323,309.365
14918.0,2,115,154,767.07
14920.0,2,212,212,461.875
14921.0,2,29,200,648.74
14923.0,1,50,50,718.35
14924.0,1,245,245,190.55
14929.0,1,31,31,217.88
14930.0,3,108,273,708.2866666666667
14931.0,5,4,240,174.676
14932.0,1,365,365,282.93
14934.0,2,81,282,816.42
14935.0,1,296,296,655.5
14936.0,8,33,275,946.00875
14937.0,3,56,129,470.81
14944.0,12,29,296,446.03333333333336
14946.0,1,13,13,100.9
14947.0,2,71,130,141.66
14948.0,6,22,218,177.9766666666667
14950.0,1,18,18,348.5
14951.0,1,78,78,289.27
14952.0,11,59,364,559.3790909090909
14953.0,1,24,24,267.34
14954.0,1,11,11,261.2
14957.0,1,252,252,58.49
14958.0,3,146,245,128.79333333333332
14959.0,4,63,295,170.4475
14960.0,2,7,170,105.06
14961.0,9,10,360,722.22
14962.0,1,270,270,101.1
14963.0,5,9,183,251.57600000000002
14964.0,1,246,246,123.25
14965.0,2,95,95,279.57
14966.0,1,14,14,178.4
14967.0,1,49,49,339.8
14968.0,1,29,29,146.59
14970.0,4,67,316,394.5025
14971.0,3,34,42,337.98333333333335
14972.0,1,127,127,98.47
14973.0,3,106,225,192.63333333333333
14974.0,1,36,36,87.49000000000001
14975.0,1,56,56,172.9
14976.0,7,56,326,105.36571428571429
14978.0,5,71,330,367.354
14981.0,1,245,245,102.12
14984.0,2,18,180,89.785
14985.0,2,197,357,140.29500000000002
14987.0,2,15,365,127.49999999999999
14988.0,1,211,211,327.79
14995.0,2,38,279,112.965
14997.0,3,45,177,124.77333333333333
14998.0,2,169,240,197.185
15000.0,1,47,47,479.67
15002.0,4,115,366,398.29
15004.0,1,146,146,1094.6
15005.0,28,15,365,218.8414285714286
15006.0,1,50,50,472.48
15007.0,1,158,158,154.46
15009.0,3,11,24,408.9266666666667
15010.0,1,35,35,300.69
15012.0,2,53,373,194.095
15014.0,2,42,175,108.21
15016.0,1,172,172,160.24
15017.0,1,33,33,123.13
15018.0,3,38,367,131.78666666666666
15019.0,1,266,266,248.36
15021.0,9,8,366,200.73555555555558
15022.0,4,11,46,202.0425
15023.0,11,2,368,550.9081818181818
15024.0,10,9,366,161.283
15025.0,1,32,32,357.06
15026.0,3,79,276,150.25
15027.0,4,30,237,197.525
15028.0,4,7,368,151.335
15030.0,2,71,267,147.2
15031.0,4,3,281,142.21
15032.0,3,255,365,442.5833333333333
15033.0,10,4,328,246.41500000000002
15034.0,8,15,353,472.06375
15035.0,1,89,89,237.54000000000002
15036.0,3,71,179,134.45333333333335
15038.0,6,58,369,105.17333333333333
15039.0,47,9,368,381.538085106383
15041.0,1,169,169,173.98
15042.0,1,198,198,121.68
15043.0,1,30,30,134.25
15044.0,17,18,361,423.5735294117647
15045.0,2,151,257,300.03
15046.0,15,8,337,239.34533333333331
15047.0,1,269,269,336.95
15048.0,4,64,368,92.825
15049.0,1,273,273,82.30000000000001
15050.0,3,24,70,483.43
15051.0,3,22,149,429.3766666666667
15052.0,1,318,318,142.83
15053.0,3,4,281,203.9466666666667
15054.0,2,11,39,150.225
15057.0,2,274,315,609.625
15058.0,11,24,311,183.9218181818182
15059.0,9,40,334,140.62444444444446
15060.0,4,7,8,70.9375
15061.0,48,3,371,455.49312499999996
15062.0,4,70,358,240.9075
15063.0,1,212,212,220.2
15065.0,4,37,290,668.3275
15066.0,1,52,52,851.79
15067.0,3,77,282,512.65
15068.0,2,45,255,261.975
15069.0,1,178,178,1065.48
15071.0,2,93,275,449.035
15073.0,3,9,186,347.80333333333334
15074.0,1,104,104,735.67
15075.0,1,77,77,668.53
15076.0,1,172,172,838.8
15078.0,32,6,368,301.1053125
15079.0,4,212,365,190.14
15081.0,5,21,366,93.74
15083.0,1,256,256,77.7
15087.0,1,281,281,239.06
15088.0,2,20,66,525.26
15089.0,6,9,127,375.6016666666667
15090.0,1,307,307,369.37
15091.0,1,67,67,476.71
15092.0,2,214,283,214.805
15093.0,6,17,371,524.5466666666667
15095.0,4,103,202,272.9975
15096.0,1,42,42,214.39000000000001
15097.0,1,3,3,245.08
15098.0,3,181,181,106.25
15099.0,1,83,83,328.45
15100.0,3,333,373,165.0
15101.0,2,8,358,96.94
15103.0,2,30,85,301.73
15104.0,2,196,281,429.745
15105.0,7,17,134,303.64142857142855
15106.0,5,17,268,274.44
15107.0,6,310,371,43.18333333333334
15108.0,4,141,227,294.6375
15109.0,1,245,245,432.15000000000003
15110.0,4,23,318,196.35
15111.0,3,28,372,511.56
15113.0,3,9,53,893.48
15114.0,10,29,301,270.76599999999996
15115.0,1,17,17,313.81
15116.0,4,17,204,309.17
15117.0,5,14,215,240.046
15119.0,1,245,245,207.8
15120.0,1,133,133,299.15
15121.0,2,49,288,214.535
15122.0,3,113,297,525.01
15123.0,2,6,205,1034.065
15124.0,2,22,191,81.75
15125.0,15,24,270,377.88
15127.0,1,65,65,377.78
15128.0,4,59,219,353.685
15129.0,11,49,291,215.6381818181818
15130.0,1,169,169,330.11
15132.0,5,17,262,176.788
15133.0,3,127,301,260.81
15134.0,8,14,240,169.13125
15135.0,1,238,238,139.05
15136.0,4,2,95,317.6875
15139.0,2,239,336,87.295
15140.0,7,51,263,281.64428571428573
15142.0,1,45,45,485.27
15143.0,1,225,225,254.55
15144.0,17,7,311,379.1835294117647
15145.0,4,3,247,281.37
15146.0,2,164,290,617.51
15147.0,1,239,239,563.25
15148.0,1,10,10,301.29
15149.0,1,133,133,486.20000000000005
15150.0,10,16,268,508.51899999999995
15152.0,13,9,186,349.32615384615383
15153.0,1,30,30,291.57
15154.0,1,74,74,230.08
15156.0,3,0,33,299.13
15157.0,3,3,357,572.7433333333333
15158.0,1,44,44,318.76
15159.0,30,1,360,573.6736666666667
15160.0,1,356,356,125.71000000000001
15163.0,2,17,191,150.51
15164.0,3,68,338,268.0266666666667
15165.0,1,372,372,460.2
15167.0,1,320,320,156.9
15168.0,1,25,25,103.86
15171.0,1,330,330,471.25
15172.0,5,8,236,304.276
15174.0,1,322,322,131.13
15175.0,1,71,71,218.75
15178.0,1,259,259,40.5
15179.0,5,17,318,373.108
15180.0,1,366,366,87.5
15181.0,3,65,269,164.25
15182.0,2,153,268,310.425
15184.0,2,28,190,182.975
15185.0,1,69,69,193.17000000000002
15186.0,2,13,167,195.175
15187.0,16,1,211,238.968125
15189.0,41,0,332,258.3031707317073
15192.0,3,119,364,311.03333333333336
15193.0,1,60,60,456.7
15194.0,15,2,367,424.75266666666664
15197.0,3,10,357,227.87
15198.0,2,91,123,96.82
15199.0,4,58,307,187.175
15201.0,5,86,246,229.558
15203.0,6,25,311,299.40000000000003
15204.0,1,356,356,259.75
15205.0,2,84,126,286.25
15206.0,4,9,275,105.07499999999999
15208.0,5,0,352,159.014
15210.0,1,224,224,243.95
15211.0,2,59,364,406.70500000000004
15212.0,1,240,240,92.0
15213.0,2,318,329,164.175
15214.0,8,1,242,200.83
15215.0,3,46,96,227.24666666666667
15216.0,1,87,87,93.0
15218.0,11,10,318,386.44545454545454
15219.0,1,175,175,250.3
15220.0,6,51,280,280.95
15221.0,1,365,365,275.1
15222.0,1,318,318,168.0
15223.0,2,225,249,327.27500000000003
15224.0,2,357,362,155.815
15225.0,1,233,233,404.70000000000005
15226.0,1,310,310,143.91
15227.0,5,36,316,212.506
15228.0,4,65,294,710.1375
15230.0,2,238,240,214.8
15232.0,2,112,140,279.655
15234.0,1,276,276,192.63
15235.0,12,217,372,184.20916666666668
15236.0,1,298,298,321.05
15237.0,4,1,226,344.2825
15238.0,3,28,183,282.16
15239.0,2,9,78,385.96
15240.0,5,44,311,299.46
15241.0,8,66,283,203.43875
15243.0,1,73,73,316.68
15244.0,2,64,247,312.585
15245.0,3,133,260,646.0866666666667
15246.0,2,237,358,248.425
15247.0,1,121,121,302.45
15249.0,13,31,256,508.92
15251.0,11,8,241,504.2154545454545
15252.0,2,35,182,370.39
15253.0,5,15,169,177.308
15254.0,1,126,126,274.32
15255.0,1,66,66,880.35
15256.0,1,148,148,98.45
15257.0,1,282,282,115.2
15258.0,2,168,216,283.38
15260.0,7,99,372,248.0742857142857
15261.0,1,134,134,254.82
15262.0,1,323,323,176.95000000000002
15263.0,1,106,106,154.51
15264.0,1,63,63,393.74
15265.0,2,150,235,710.76
15266.0,1,337,337,107.7
15267.0,5,21,182,100.95
15269.0,1,23,23,133.8
15270.0,7,15,309,182.57857142857145
15271.0,15,6,364,159.536
15272.0,2,56,85,334.755
15274.0,2,3,17,344.51
15275.0,1,37,37,570.79
15276.0,1,65,65,125.38
15277.0,1,46,46,249.23
15279.0,1,354,354,265.95
15280.0,1,171,171,108.87
15281.0,9,58,332,247.2422222222222
15286.0,1,49,49,232.05
15287.0,2,21,70,211.845
15288.0,5,42,364,450.82399999999996
15289.0,3,28,249,259.40333333333336
15290.0,18,4,358,348.61777777777775
15291.0,15,25,373,230.36066666666665
15292.0,1,200,200,156.69
15296.0,6,50,326,569.0366666666667
15297.0,3,9,63,213.31333333333336
15298.0,12,1,365,304.2608333333333
15299.0,7,66,371,70.57142857142857
15300.0,1,63,63,484.44
15301.0,12,50,368,357.56583333333333
15303.0,1,289,289,534.42
15304.0,8,60,368,64.075
15306.0,3,63,147,364.75666666666666
15307.0,1,95,95,186.70000000000002
15308.0,1,273,273,285.5
15311.0,91,0,373,354.67098901098905
15312.0,4,74,353,226.75
15314.0,1,198,198,321.3
15315.0,2,63,115,260.235
15318.0,1,3,3,304.15
15319.0,1,283,283,190.0
15320.0,1,43,43,203.78
15321.0,3,70,291,837.4633333333333
15322.0,1,85,85,658.91
15325.0,1,103,103,161.74
15326.0,1,333,333,311.71
15327.0,1,52,52,177.6
15329.0,3,38,171,329.48333333333335
15330.0,2,31,60,90.505
15332.0,4,365,369,382.0275
15333.0,1,207,207,649.75
15334.0,3,156,172,116.12333333333333
15335.0,1,53,53,169.22
15339.0,2,65,317,281.73
15341.0,1,80,80,1232.46
15342.0,1,129,129,398.64
15343.0,1,86,86,318.7
15344.0,3,0,73,150.09666666666666
15345.0,1,45,45,320.39
15346.0,1,332,332,252.42000000000002
15347.0,1,365,365,112.85000000000001
15348.0,1,71,71,158.04
15349.0,2,157,186,215.605
15350.0,1,372,372,115.65
15351.0,7,11,369,269.69428571428574
15353.0,2,254,367,345.385
15355.0,2,28,52,135.9
15356.0,10,30,367,271.023
15358.0,22,4,365,365.10045454545457
15360.0,1,39,39,427.93
15361.0,1,361,361,218.8
15363.0,1,372,372,325.1
15364.0,2,95,253,399.67
15365.0,7,25,314,325.81714285714287
15366.0,2,74,357,286.72
15367.0,4,56,274,457.4625
15368.0,1,20,20,164.75
15370.0,7,40,332,296.09999999999997
15372.0,1,136,136,556.75
15373.0,12,7,370,176.04250000000002
15374.0,1,128,128,91.45
15376.0,3,39,221,392.83666666666664
15379.0,7,168,357,508.11571428571426
15380.0,5,8,364,292.408
15381.0,2,213,267,141.55
15382.0,6,14,295,954.0533333333333
15384.0,2,169,359,314.08
15385.0,1,39,39,239.71
15386.0,1,185,185,386.99
15388.0,1,269,269,140.54
15392.0,4,4,359,367.7475
15393.0,2,15,280,115.93
15394.0,4,9,358,513.11
15395.0,1,325,325,104.55000000000001
15396.0,1,112,112,279.28
15397.0,1,289,289,94.0
15398.0,2,15,77,664.315
15399.0,3,0,78,262.8233333333333
15400.0,5,91,278,101.72
15402.0,2,148,195,259.03000000000003
15405.0,1,188,188,260.34
15406.0,2,30,300,239.52
15407.0,4,33,304,200.9975
15408.0,1,263,263,226.98
15410.0,8,83,261,399.64875
15411.0,4,25,182,322.6125
15412.0,1,170,170,157.79
15414.0,3,9,241,246.9
15415.0,1,312,312,523.09
15416.0,4,64,282,922.6875
15417.0,1,84,84,508.8
15419.0,1,24,24,104.24
15421.0,4,58,309,234.7975
15422.0,2,322,322,48.85
15423.0,1,37,37,16.5
15424.0,2,253,253,159.57
15426.0,5,18,368,267.714
15427.0,3,32,46,459.0333333333333
15428.0,1,14,14,84.81
15429.0,2,26,74,187.59
15432.0,1,22,22,171.19
15433.0,2,213,266,266.65
15434.0,5,7,199,189.122
15435.0,1,21,21,139.94
15436.0,3,11,233,348.7166666666667
15437.0,1,261,261,198.71
15438.0,1,130,130,152.13
15440.0,3,54,208,124.89333333333333
15442.0,1,248,248,247.5
15443.0,7,1,319,438.8971428571429
15444.0,2,8,39,690.445
15445.0,1,263,263,98.1
15447.0,1,330,330,144.67
15448.0,1,312,312,465.04
15449.0,3,25,261,315.00333333333333
15450.0,1,29,29,418.94
15452.0,3,29,263,171.77666666666667
15453.0,7,1,187,190.3742857142857
15454.0,1,361,361,172.2
15456.0,3,282,358,128.97333333333333
15457.0,1,261,261,232.17
15458.0,1,24,24,152.67
15460.0,1,353,353,204.66
15462.0,3,93,186,69.03333333333333
15463.0,1,28,28,124.05
15464.0,1,337,337,885.75
15465.0,18,19,369,271.49111111111114
15466.0,1,84,84,332.08
15467.0,3,8,151,169.14333333333335
15468.0,2,50,50,226.455
15469.0,2,49,119,219.8
15471.0,1,1,1,434.88
15472.0,1,112,112,365.15999999999997
15473.0,7,13,60,104.4642857142857
15475.0,1,76,76,436.31
15478.0,2,39,56,605.22
15480.0,1,115,115,811.75
15482.0,12,15,358,501.4275
15483.0,4,160,266,53.94
15484.0,4,0,77,771.1925
15485.0,3,29,372,724.1533333333333
15488.0,1,92,92,34.0
15489.0,3,22,210,339.9633333333333
15491.0,6,94,235,471.4316666666667
15492.0,2,27,73,308.495
15493.0,5,32,270,358.872
15494.0,2,20,120,605.165
15497.0,2,17,319,422.125
15498.0,27,2,366,463.9433333333333
15500.0,4,7,80,253.9075
15502.0,12,15,368,411.785
15503.0,1,362,362,137.59
15504.0,1,80,80,52.83
15505.0,5,52,154,546.922
15506.0,3,22,138,294.9866666666667
15507.0,1,171,171,446.76
15508.0,6,188,234,154.52166666666668
15511.0,5,11,84,161.68599999999998
15512.0,2,155,359,60.5
15513.0,19,32,373,629.9852631578947
15514.0,11,11,363,236.11363636363637
15516.0,3,44,46,20.476666666666667
15517.0,1,232,232,259.47
15518.0,8,63,331,232.61
15520.0,1,1,1,325.45
15521.0,8,39,254,300.01375
15522.0,2,32,87,178.95
15523.0,1,83,83,253.51000000000002
15525.0,3,1,372,229.49
15526.0,2,32,32,57.07
15527.0,8,18,353,269.2675
15528.0,1,253,253,204.68
15529.0,11,22,366,351.3118181818182
15530.0,4,21,246,349.98
15531.0,2,7,29,946.1750000000001
15532.0,4,24,357,357.785
15533.0,3,18,88,236.89
15535.0,4,172,327,111.7
15537.0,1,162,162,101.02
15539.0,1,6,6,509.71
15540.0,1,10,10,194.97
15541.0,1,113,113,85.13000000000001
15543.0,1,287,287,125.41
15544.0,9,8,372,390.5788888888889
15545.0,2,53,370,140.935
15547.0,14,6,361,321.34357142857147
15549.0,3,76,315,517.5866666666667
15550.0,4,3,301,135.47
15551.0,1,36,36,403.12
15552.0,1,216,216,90.12
15553.0,1,59,59,420.13
15554.0,1,277,277,205.4
15555.0,16,11,368,284.050625
15556.0,1,23,23,255.12
15557.0,1,28,28,382.51
15561.0,4,11,215,171.2975
15563.0,4,21,358,327.895
15565.0,2,49,70,84.33
15567.0,1,18,18,99.2
15568.0,3,2,72,246.46333333333334
15569.0,5,103,331,128.082
15570.0,12,6,368,328.015
15571.0,4,11,77,155.5125
15572.0,7,4,277,319.7485714285714
15573.0,2,31,85,268.9
15574.0,4,177,371,152.4125
15576.0,1,37,37,721.08
15577.0,3,150,304,82.34333333333333
15578.0,1,161,161,126.65
15579.0,2,68,313,157.425
15581.0,13,120,365,55.68692307692308
15582.0,3,24,219,226.00333333333333
15584.0,4,23,161,170.3025
15585.0,1,176,176,454.4
15587.0,4,49,351,144.945
15589.0,3,255,310,152.91
15592.0,1,46,46,353.16
15593.0,1,70,70,199.8
15594.0,5,15,234,351.75
15596.0,5,100,364,268.32800000000003
15597.0,1,34,34,324.57
15598.0,1,52,52,238.68
15599.0,2,26,203,368.71999999999997
15601.0,14,10,372,456.8442857142857
15602.0,9,7,367,108.57777777777778
15603.0,1,78,78,25.25
15604.0,1,51,51,216.39
15605.0,5,35,372,230.906
15606.0,9,60,324,313.38
15607.0,1,336,336,102.76
15608.0,4,27,120,244.915
15609.0,1,183,183,283.78000000000003
15610.0,1,51,51,112.46000000000001
15611.0,13,9,334,87.67
15612.0,2,35,61,93.825
15615.0,23,9,358,421.30347826086955
15618.0,4,32,136,192.48749999999998
15619.0,1,10,10,225.85000000000002
15620.0,3,56,357,491.90000000000003
15621.0,4,3,21,175.94
15622.0,9,42,281,386.44888888888886
15623.0,1,140,140,289.43
15624.0,4,116,255,139.625
15625.0,4,103,234,339.9175
15626.0,2,74,329,318.655
15628.0,9,4,366,313.34333333333336
15630.0,2,44,204,557.0
15632.0,8,15,274,396.41875
15634.0,1,16,16,242.65
15636.0,2,89,281,354.78000000000003
15637.0,1,52,52,223.36
15639.0,1,133,133,373.02
15640.0,15,3,371,721.8386666666667
15641.0,4,104,358,461.0175
15643.0,3,191,281,192.15
15644.0,4,165,260,199.8975
15645.0,1,18,18,590.26
15646.0,3,157,371,139.27333333333334
15648.0,2,203,266,295.725
15649.0,2,335,367,106.25
15651.0,3,36,260,192.47
15652.0,1,90,90,330.59000000000003
15653.0,2,92,115,42.0
15654.0,2,8,25,359.33
15655.0,1,242,242,540.57
15656.0,4,44,283,177.975
15658.0,5,189,372,181.27
15659.0,1,43,43,279.1
15660.0,9,24,365,174.02666666666667
15661.0,2,316,338,46.15
15663.0,1,105,105,133.85
15664.0,1,50,50,356.43
15665.0,2,167,242,1033.475
15667.0,1,39,39,301.32
15669.0,4,39,263,146.625
15670.0,1,296,296,172.15
15671.0,7,18,270,248.0442857142857
15673.0,4,87,326,649.7525
15674.0,5,72,254,403.622
15675.0,3,80,279,88.72000000000001
15676.0,3,18,283,1075.8233333333333
15677.0,1,48,48,625.93
15678.0,1,52,52,342.3
15679.0,4,23,182,187.4325
15680.0,3,8,365,429.2966666666667
15681.0,5,24,279,283.632
15683.0,1,116,116,174.2
15687.0,9,8,329,313.77555555555557
15689.0,2,119,361,126.9
15690.0,2,3,100,111.615
15691.0,1,251,251,95.0
15692.0,1,27,27,191.04
15694.0,14,0,372,330.6614285714286
15695.0,2,266,266,193.78
15696.0,8,32,326,318.86375
15699.0,1,17,17,268.5
15700.0,2,171,172,327.59
15701.0,4,1,110,361.04
15703.0,1,264,264,211.5
15704.0,4,139,215,553.405
15705.0,1,200,200,110.75
15706.0,4,63,115,247.915
15707.0,4,34,85,223.565
15708.0,7,40,369,450.46000000000004
15709.0,1,283,283,109.4
15712.0,5,8,287,194.88
15713.0,2,142,365,163.3
15714.0,2,11,77,157.26500000000001
15716.0,4,145,369,234.7225
15717.0,1,233,233,150.3
15719.0,13,32,337,383.97076923076924
15720.0,1,23,23,560.28
15721.0,1,11,11,467.40000000000003
15722.0,5,35,290,323.134
15723.0,1,364,364,182.0
15724.0,2,200,284,109.125
15725.0,1,14,14,412.25
15727.0,7,16,358,632.5942857142857
15729.0,1,212,212,85.0
15730.0,3,65,206,364.55333333333334
15732.0,2,211,371,143.725
15733.0,1,282,282,157.4
15734.0,2,114,199,478.8
15737.0,8,14,242,141.04375
15738.0,16,18,372,279.15250000000003
15739.0,1,65,65,191.1
15740.0,1,48,48,136.55
15743.0,4,15,184,186.44
15744.0,1,77,77,21.459999999999997
15745.0,4,18,235,264.01
15746.0,1,133,133,190.21
15747.0,3,12,172,276.61333333333334
15748.0,1,39,39,141.91
15749.0,3,234,331,253.66666666666666
15750.0,8,2,366,299.33125
15752.0,7,39,372,373.21000000000004
15754.0,3,50,246,152.85666666666665
15755.0,6,9,294,382.3066666666667
15756.0,4,60,248,128.6025
15757.0,2,65,217,349.065
15758.0,1,24,24,205.25
15759.0,3,217,357,75.74666666666667
15762.0,2,64,76,278.975
15763.0,2,31,77,458.935
15764.0,6,87,276,500.83666666666664
15766.0,1,63,63,303.65999999999997
15768.0,3,115,225,125.34333333333332
15769.0,26,6,370,254.52076923076922
15773.0,1,5,5,223.3
15774.0,1,68,68,249.75
15775.0,1,244,244,102.9
15776.0,1,132,132,221.38
15777.0,4,240,360,174.8025
15780.0,3,183,357,154.02666666666667
15781.0,3,24,305,107.47000000000001
15782.0,3,9,88,668.71
15783.0,1,10,10,216.12
15785.0,5,32,294,349.73400000000004
15786.0,3,45,113,1562.7333333333333
15787.0,3,25,60,298.3533333333333
15789.0,1,357,357,334.90999999999997
15790.0,1,9,9,206.43
15791.0,2,43,203,763.46
15793.0,3,14,268,171.64
15795.0,1,149,149,567.77
15796.0,8,0,301,323.40125
15797.0,4,112,318,119.6875
15799.0,3,75,333,282.84666666666664
15800.0,2,106,246,339.345
15801.0,3,45,109,350.1166666666666
15803.0,1,50,50,254.86
15804.0,13,0,198,292.8023076923077
15805.0,17,22,364,308.6823529411765
15806.0,3,45,276,245.90666666666667
15807.0,3,49,76,296.03333333333336
15808.0,4,305,368,879.7675
15809.0,5,35,302,97.72999999999999
15810.0,4,78,296,336.1825
15811.0,6,21,364,357.93833333333333
15812.0,5,106,317,221.97600000000003
15813.0,2,207,239,557.555
15814.0,4,16,50,389.21
15815.0,5,63,259,261.946
15819.0,4,48,276,460.3925
15820.0,1,319,319,148.23
15821.0,2,43,60,265.93
15822.0,2,2,358,429.76
15825.0,1,171,171,265.69
15826.0,3,55,210,515.5733333333334
15827.0,14,72,371,124.87428571428572
15829.0,2,98,140,296.40999999999997
15830.0,1,37,37,564.5
15831.0,3,57,323,201.34
15832.0,1,253,253,836.49
15834.0,4,69,276,461.87
15835.0,4,43,330,223.0225
15836.0,1,49,49,102.47
15837.0,1,64,64,375.23
15838.0,19,10,367,421.86
15839.0,3,32,147,346.65333333333336
15840.0,2,58,172,172.4
15841.0,4,72,338,254.0625
15843.0,1,303,303,103.20000000000002
15844.0,1,45,45,123.83999999999999
15845.0,8,17,336,441.88375
15847.0,2,37,287,160.395
15850.0,2,18,167,112.86
15852.0,2,186,196,69.855
15853.0,1,51,51,110.8
15854.0,12,3,361,220.33166666666668
15855.0,5,136,263,142.448
15856.0,27,3,364,470.82703703703703
15857.0,1,18,18,259.6
15858.0,5,15,366,273.01
15860.0,8,40,368,110.9075
15861.0,8,11,266,364.52125
15862.0,4,7,373,191.635
15863.0,2,25,192,32.47
15864.0,6,21,315,138.42499999999998
15865.0,3,40,213,246.30999999999997
15866.0,1,100,100,191.49
15867.0,15,4,368,237.27
15869.0,2,276,276,64.2
15870.0,1,32,32,349.69
15872.0,2,14,14,152.85
15874.0,7,63,283,408.5142857142857
15877.0,2,1,17,223.34
15880.0,1,368,368,314.68
15881.0,5,311,363,74.738
15882.0,4,198,367,119.56500000000001
15883.0,2,1,32,189.14
